,Country,Indicator,Value,Year
702,TH,LUR_PT,1.49416666666667,2009
703,TH,LUR_PT,1.04,2010
704,TH,LUR_PT,0.68,2011
705,TH,LUR_PT,0.66,2012
706,TH,LUR_PT,0.73,2013
707,TH,LUR_PT,0.84,2014
708,TH,LUR_PT,0.88,2015
709,TH,LUR_PT,0.99,2016
710,SY,LUR_PT,10.937,2008
711,SY,LUR_PT,8.139,2009
712,SY,LUR_PT,8.613,2010
713,SY,LUR_PT,14.896,2011
714,CH,LUR_PT,2.56,2008
715,CH,LUR_PT,3.7175,2009
716,CH,LUR_PT,3.84916666666667,2010
717,CH,LUR_PT,3.10833333333333,2011
718,CH,LUR_PT,2.90531307810151,2012
719,CH,LUR_PT,3.15815844874167,2013
720,CH,LUR_PT,3.16370454933333,2014
721,CH,LUR_PT,3.17831447429985,2015
722,CH,LUR_PT,3.32314108869271,2016
723,SM,LUR_PT,3.15833333333333,2010
724,SM,LUR_PT,3.77,2011
725,SM,LUR_PT,5.22583333333333,2012
726,SM,LUR_PT,6.39333333333333,2013
727,SM,LUR_PT,6.6135,2014
728,PS,LUR_PT,25.95,2008
729,PS,LUR_PT,24.5483,2009
730,PS,LUR_PT,23.7309,2010
731,PS,LUR_PT,20.9333,2011
732,PS,LUR_PT,22.9744,2012
733,PS,LUR_PT,24.148,2013
734,PS,LUR_PT,26.9477,2014
735,PS,LUR_PT,25.8993,2015
736,VN,LUR_PT,1.7602,2012
737,VN,LUR_PT,1.9211,2013
738,VN,LUR_PT,1.8046,2014
739,VN,LUR_PT,2.1438,2015
